Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,377.510010,383.000000,370.000000,377.510010,359.733582,445070
2008-09-03,378.329987,382.000000,372.000000,378.329987,360.514954,33960
2008-09-04,381.179993,383.000000,370.000000,381.179993,363.230743,43180
2008-09-05,398.420013,409.000000,376.000000,398.420013,379.658966,26600
2008-09-08,400.000000,410.000000,395.000000,400.000000,381.164551,12120
2008-09-09,384.510010,400.410004,380.000000,384.510010,366.403961,71220
2008-09-10,398.910004,400.000000,384.510010,398.910004,380.125885,71330
2008-09-11,399.369995,400.000000,380.019989,399.369995,380.564178,96900
2008-09-12,389.779999,399.369995,380.000000,389.779999,371.425812,63085
2008-09-15,388.239990,399.899994,380.000000,388.239990,369.958313,50240
2008-09-17,354.149994,380.769989,349.600006,354.149994,337.473602,0
2008-09-18,350.880005,360.000000,345.000000,350.880005,334.357544,289765
2008-09-19,375.980011,400.000000,350.959991,375.980011,358.275604,0
2008-09-22,378.269989,380.000000,353.019989,378.269989,360.457764,41710
2008-09-23,379.769989,390.000000,370.000000,379.769989,361.887085,88630
2008-09-24,374.920013,384.510010,370.000000,374.920013,357.265533,34660
2008-09-25,390.000000,397.000000,375.000000,390.000000,371.635468,90015
2008-09-26,388.049988,390.000000,354.019989,388.049988,369.777252,0
2008-09-29,372.390015,390.000000,360.019989,372.390015,354.854675,57395
2008-09-30,381.619995,383.000000,355.049988,381.619995,363.650055,0
2008-10-01,381.040009,384.010010,363.040009,381.040009,363.097351,127115
2008-10-02,393.079987,395.000000,375.000000,393.079987,374.570343,103025
2008-10-03,385.760010,395.000000,370.000000,385.760010,367.595154,102435
2008-10-06,373.890015,390.000000,355.109985,373.890015,356.284027,89585
2008-10-07,360.220001,373.890015,340.000000,360.220001,343.257751,111075
2008-10-08,363.350006,380.000000,335.000000,363.350006,346.240356,183305
2008-10-09,347.739990,370.000000,318.000000,347.739990,331.365387,0
2008-10-10,343.510010,350.000000,320.000000,343.510010,327.334564,136585
2008-10-13,349.959991,360.010010,330.000000,349.959991,333.480835,95990
2008-10-14,328.929993,350.000000,315.000000,328.929993,313.441132,0
2008-10-15,319.779999,333.000000,303.000000,319.779999,304.721954,84125
2008-10-16,312.239990,334.989990,290.049988,312.239990,297.536987,46390
2008-10-17,309.829987,320.239990,291.010010,309.829987,295.240540,0
