Date,Open,High,Low,Close,Adj Close,Volume
2008-09-02,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-03,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-04,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-05,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-08,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-09,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-10,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-11,25.370001,25.370001,25.370001,25.370001,21.295416,0
2008-09-12,23.030001,23.080000,23.020000,23.030001,19.331236,42600
2008-09-15,23.030001,23.030001,23.030001,23.030001,19.331236,0
2008-09-17,23.030001,23.030001,23.030001,23.030001,19.331236,0
2008-09-18,24.030001,24.030001,20.480000,24.030001,20.170631,4000
2008-09-19,22.760000,23.510000,22.760000,22.760000,19.104601,4000
2008-09-22,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-09-23,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-09-24,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-09-25,22.760000,22.760000,22.760000,22.760000,19.104601,100
2008-09-26,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-09-29,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-09-30,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-10-01,22.760000,22.760000,22.760000,22.760000,19.104601,0
2008-10-02,22.000000,22.000000,22.000000,22.000000,18.466661,5000
2008-10-03,22.000000,22.000000,22.000000,22.000000,18.633175,0
2008-10-06,22.000000,22.000000,22.000000,22.000000,18.633175,0
2008-10-07,22.000000,22.000000,22.000000,22.000000,18.633175,0
2008-10-08,20.000000,20.000000,19.000000,20.000000,16.939251,189200
2008-10-09,20.000000,20.000000,20.000000,20.000000,16.939251,0
2008-10-10,20.000000,20.000000,20.000000,20.000000,16.939251,0
2008-10-13,20.000000,20.000000,20.000000,20.000000,16.939251,800
2008-10-14,20.000000,20.000000,20.000000,20.000000,16.939251,1700
2008-10-15,20.000000,20.000000,20.000000,20.000000,16.939251,228600
2008-10-16,20.000000,20.000000,20.000000,20.000000,16.939251,271400
2008-10-17,20.000000,21.000000,20.000000,20.000000,16.939251,375000
2008-10-20,19.299999,19.700001,19.299999,19.299999,16.346373,64000
2008-10-21,19.299999,19.299999,18.940001,19.299999,16.346373,64000
2008-10-22,19.299999,19.299999,19.299999,19.299999,16.346373,0
2008-10-23,19.299999,19.299999,19.299999,19.299999,16.346373,0
2008-10-24,19.299999,19.299999,19.299999,19.299999,16.346373,0
2008-10-27,19.299999,19.299999,19.299999,19.299999,16.346373,0
2008-10-28,19.200001,19.200001,19.200001,19.200001,16.261677,200
2008-10-29,19.200001,19.200001,19.200001,19.200001,16.261677,0
2008-10-30,19.200001,19.200001,19.200001,19.200001,16.261677,0
2008-10-31,20.299999,20.320000,20.170000,20.299999,17.193336,30000
2008-11-03,20.299999,20.299999,20.299999,20.299999,17.193336,0
2008-11-04,20.299999,20.299999,20.299999,20.299999,17.193336,0
2008-11-05,20.879999,20.879999,20.879999,20.879999,17.684576,50000
2008-11-06,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-07,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-10,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-11,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-12,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-13,20.879999,20.879999,20.879999,20.879999,17.684576,0
2008-11-14,17.889999,17.889999,17.889999,17.889999,15.152156,12700
2008-11-18,17.889999,17.889999,17.889999,17.889999,15.152156,0
2008-11-19,17.889999,17.889999,17.889999,17.889999,15.152156,0
2008-11-20,17.889999,17.889999,17.889999,17.889999,15.152156,0
2008-11-21,16.590000,16.690001,16.590000,16.590000,14.051107,15400
2008-11-24,16.590000,16.590000,16.590000,16.590000,14.051107,0
2008-11-25,16.590000,16.590000,16.590000,16.590000,14.051107,0
2008-11-26,16.590000,16.590000,16.590000,16.590000,14.051107,0
2008-11-27,16.590000,16.590000,16.590000,16.590000,14.051107,0
2008-11-28,16.590000,16.590000,16.590000,16.590000,14.051107,0
2008-12-01,16.590000,16.590000,16.590000,16.590000,14.051107,0
